"","word","mu","alpha","drift","A","B","C","resamplestdev","theta","maxRhat","medianRhat","total.freq","median.daily.p","mean.daily.p","sd.daily.p","freq.acorr","lpcor"
"cor490","bjork",-10.0467914070622,2.47066100857821,1.13249841545838,-2.70502773465968,0.555638900945268,-0.0544339611243353,1.49135645289056,0.0023875968445728,1.10512172076408,1.00566339998961,7.35372233039963,-14.4916510054043,-14.2268358721709,NA,0.56142557589287,0.968544585016463
"cor491","center",-6.68701887548732,1.66026953391461,0.217397217463022,-0.780585619252421,0.430046501133625,-0.0460962363445806,0.945339460181906,0.0118607945713465,3.0177835294521,1.49857610095535,14.1279688980438,-7.81338665070518,-7.79001711557247,NA,0.386563710654864,0.99971546546946
"cor492","advising",-10.1993375739848,-0.431918955599443,0.349414980311374,-0.613328223922374,0.606180279103981,-0.0695326744365335,1.80043162659353,0.00356338701399027,1.27585308873818,1.04237698211696,10.0241996276984,-11.9588727765429,-12.0034276703203,NA,0.428900868133473,0.964451066405355
"cor493","accuracy",-10.0934535595756,-1.05923777172683,0.301861243408699,-0.302962347681317,0.527308134088962,-0.0127657045394252,1.13648683081695,0.00245478139174954,2.62376665871166,1.36757161999431,10.8929915707377,-11.064494243013,-11.0804421063817,NA,0.439974319030717,0.981057882948421
"cor494","anxiousness",-13.6960992355646,0.0626900183536785,0.12249945652119,-0.911742175027756,0.0983981536825451,0.250968867307843,0.697923156937247,0.00155803751943968,4.72731470887693,2.88273706555018,5.74620319054015,-15.0613827958569,-14.9099255814586,NA,0.61797015262541,0.838961765649074
"cor495","cne",-11.1091696704431,1.95209984045531,0.97031220461904,-2.26599648971781,0.467436104469195,0.135369905518742,1.76109607294988,0.00276131979469121,1.10106474555963,1.00798317177342,7.37838371299671,-14.4565079767825,-14.2449388650968,NA,0.456616984280486,0.964038895655557
"cor496","bapu",-9.36611882311007,-0.159551238640904,0.779602226495848,-2.09518635557036,0.579718293431071,0.258414748366937,0.861823540831329,0.00491646154282209,2.65684958406069,1.00885931781797,6.30261897574491,-14.9179060147523,-14.3371013169505,NA,0.94038396416187,0.990308817177707
"cor497","adjudicating",-12.9977642227878,0.481574396252097,0.0978580016150418,-0.704567829052783,0.570440072541784,0.37469265313887,0.519591048884672,0.00269894474139928,3.54798078689627,2.31863231185544,6.13988455222626,-14.9606176307173,-14.7893650384107,NA,0.513305763995941,0.503316662323603
"cor498","corbin",-9.46988841554998,0.239967828094721,1.25386328151723,-2.10721527153003,0.488274651331215,-0.0632391470022611,1.00345628835781,0.00167853160050846,1.60163723649138,1.03712485021351,9.2580823679616,-13.3644007740604,-13.312382836286,NA,0.343605435653641,0.989639514472537
"cor499","bakhos",-12.5389042895244,0.269321012380276,0.512485868644143,-1.43443023064973,0.291599310735341,-0.0615181759260962,0.586673568079442,0.00371463249054486,1.40809367884574,1.0474571251829,5.64190707093811,-14.6225052624255,-14.6338784132889,NA,0.0338899604836195,0.929524198250046
"cor500","angelo",-9.33914605984013,0.170011467212366,0.755652086689161,-1.17694463465196,0.636008303556929,-0.189923350067142,2.00821185340944,0.00348173986348711,1.69845713848297,1.08064210321695,9.93290071310448,-12.3611060036989,-12.3895007301588,NA,0.54886197716982,0.982701054143101
"cor501","boxy",-11.8590544373271,1.54056074783158,0.491274924780995,-1.4293109445197,0.544812526142689,-0.10644861064542,0.403406666527257,0.0086985221639114,1.38588082362687,1.04799909804334,7.3132203870903,-14.5558441699793,-14.461944981285,NA,0.217058377779443,0.8368710366211
"cor502","aether",-11.8141007374872,0.206145829395342,0.658197423667409,-0.75298678313985,0.733663959083714,-0.300029917332427,0.784516596851731,0.00303013364568019,1.16704820994194,1.0308905618288,6.33505425149806,-14.5175050120658,-14.2714347989331,NA,0.312538037324781,0.943274348404468
"cor503","aunts",-10.61002012817,2.3855151584294,0.587718065223644,-1.71180020978214,0.635729934131613,-0.0410736558425687,1.69950713495013,0.0074157277916774,1.93544219708247,1.1554096126534,7.82923253754359,-14.252893065434,-14.2216014267072,NA,0.335744284789578,0.859235701750894
"cor504","diyer",-14.2066393525531,-0.214037197634744,0.184521376164151,-0.944611416577572,0.00945812282902101,-0.00785701417282904,0.791720654601475,0.00181405622809432,1.89510282575298,1.5989860586411,3.25809653802148,-15.0429038489983,-15.0202140381499,NA,NA,0.905321037160275
"cor505","downright",-11.0530970813579,1.06351495686598,0.274968079951632,-0.96398229500875,0.456089381461889,0.0474520578504458,0.806593375784537,0.00843454730933135,1.545676569452,1.08518304553844,9.36263218231844,-12.6017004607124,-12.6255510128532,NA,0.236926384686953,0.867738924684964
"cor506","compatriot",-9.91461318575261,1.91635019195507,0.749086876563853,-1.67437942736479,0.696473928828279,-0.298485912072263,1.9592730291761,0.00260995644097191,3.91105192466495,1.34941216719968,8.34402957240705,-13.8438902672906,-13.8292188862824,NA,0.319025788561809,0.923638283018012
"cor507","ben",-8.01181919038549,1.96913142472416,0.41835058663447,-0.934858057349099,0.609488899295396,-0.154024164855039,1.50598926103886,0.00294276816997359,1.71749280965562,1.14160151819055,12.3502985227498,-9.68193149049378,-9.64709621428633,NA,0.480842212088611,0.998477207212946
"cor508","deutschen",-10.3424523940958,-0.290556130471778,0.358438463566877,-0.402487263873465,0.644837277385915,-0.197604201441267,0.941912142916928,0.00708983044630779,1.48343822676372,1.07439545753084,10.374865237335,-11.6280836445627,-11.6443351940971,NA,0.421748045182966,0.967099431047354
"cor509","clarendon",-12.3266918571434,0.235260227343373,0.3357784750108,-1.35877590617823,0.378490071316827,-0.054766818956854,1.06733786026117,0.00653748065757487,1.70233676331541,1.17778235441035,6.30809844150953,-14.6979396609853,-14.5999505277025,NA,0.028646760697554,0.79760449405991
"cor510","bioethical",-13.7782650499305,-0.148911768652194,0.224712497349137,-0.855005885954111,-0.0516930702365384,0.230033275654306,0.755640460943233,0.0022401582337708,1.78075334319224,1.34209418978992,4.65396035015752,-14.9990131702222,-14.7510274188366,NA,0.322482382156639,0.964592549227243
"cor511","crusan",-12.2077840878341,-0.138937737154448,0.599863387903189,-1.4615421223916,0.346926532227167,0.0286121171120997,0.587321447523051,0.00382257355117364,1.37907485002436,1.04114595414619,5.08140436498446,-14.6860498739931,-14.585563031116,NA,0.0733406745961404,0.942490171461185
"cor512","clickable",-12.7881724893835,0.494744222228998,0.121594618291832,-0.891311324750788,0.555723885577542,0.218900933862318,0.287554489680668,0.00545986127159818,2.72265422743537,1.35007854579229,6.30078579466324,-14.9771270663312,-14.78697389849,NA,0.550550729901655,0.573006360170787
"cor513","czin",-12.9543162998401,-0.30279864163184,0.422830691992595,-1.3772692685209,0.283396494920958,0.117032526614333,0.583899146467216,0.00310817767936297,1.87139620571335,1.42690508430225,3.68887945411394,-15.2848308647825,-15.0546537580157,NA,NA,0.952958703041855
"cor514","anthems",-11.4407863086335,2.47835152383605,0.762396432186642,-1.77524350031896,0.515895534806025,0.0446730228482176,1.55372180694194,0.00404253651428977,1.20247602290637,1.0264240189503,8.00269416228394,-14.046850030768,-14.0424810811649,NA,0.390311329581903,0.914094323448542
"cor515","bopped",-14.0367945381079,-0.0251072099908698,0.0902071820955389,-0.911594466359206,-0.0158844168380219,0.0850430124390203,0.734911300653378,0.00155686813413758,2.74308662213271,1.51045335650861,5.14166355650266,-15.0713034636298,-14.969335525101,NA,-0.179726765909358,0.892429251123367
"cor516","deemed",-9.97806178562034,0.446359580886625,0.247167504497355,-0.70731632703633,0.370659663376958,-0.0660869616201149,0.717527968787938,0.00486320718508663,2.35128205624977,1.43737864535985,10.9481539088745,-10.9974579109464,-11.0096361104604,NA,0.233087400950981,0.982749838747282
"cor517","cymbals",-13.3413791468915,0.257463333245029,0.185734087933312,-1.03128982784353,0.238798333905955,0.146009360973138,0.602620761332,0.0032581519444845,4.54477288870102,2.70462718934754,5.25227342804663,-14.9936763911221,-14.8768658200948,NA,0.312793960639294,0.725634281486928
"cor518","cul",-11.4490886840793,2.70736139700814,0.762392495568498,-2.48373008057902,0.305110208207383,0.0844766254492044,1.66219682520729,0.00497082538690663,1.41941794952823,1.0682328253368,7.66340766489348,-14.3774753991151,-14.3156768716901,NA,0.255769674683433,0.909015066027398
"cor519","athletic",-7.96134529588065,1.09981058211174,0.560212211333646,-0.906632928149724,0.737709685910664,-0.161934028384841,1.95197328749475,0.00410928875231927,1.45384217365608,1.03330911695529,11.9053053335297,-10.3668813567704,-10.2516908495013,NA,0.779437763153352,0.99794087018608
"cor520","alcohol",-7.18754391544258,1.49345319198658,0.631742488704108,-1.89881144522365,0.527208340165934,-0.036772655268063,2.25899266202603,0.00667301329633538,1.89139848534308,1.13923903483244,11.7523674719206,-10.3624962360641,-10.3374497720653,NA,0.297566330116013,0.998152736016905
"cor521","cocks",-12.0036613433873,0.977242265007148,0.500983632239458,-1.17894107284931,0.605583362377936,-0.194582432600396,0.519442383813058,0.0091228386972342,1.47062596141672,1.03125815849559,6.82762923450285,-14.6227781003378,-14.4860244619636,NA,0.228229692736638,0.890409592288554
"cor522","chico",-9.44624733759753,3.00320681214306,1.0447805009717,-3.08790230145255,0.499236394149147,-0.207980996394747,1.69353212163417,0.00844297448080161,1.16792333259177,1.00836357759811,8.38160253710989,-14.2154205846341,-14.0684455620358,NA,0.67420248779866,0.946388862766027
"cor523","aaron",-8.06450187572541,1.13848748794986,0.459822193943077,-1.07201132636749,0.630293388183956,-0.135582467654011,1.51273784588426,0.00630106184547708,2.52426848310871,1.42557156964407,11.7515170781685,-10.2616639260171,-10.2423433419932,NA,0.417653911642875,0.998723837710283
"cor524","doll",-9.47930804119418,2.29144005650458,1.11805036004642,-2.846474397225,0.377621041245158,-0.069755136629454,2.01848504715756,0.00366304406428633,1.13144149274324,1.0128670365653,9.60292285425333,-12.8049409380189,-12.807173992708,NA,0.377723695365721,0.971475997591289
"cor525","conmebol",-10.3221980476216,1.24507833456465,1.04152930896097,-2.72708413171535,0.414958138054601,-0.0113482972267954,1.78893239461359,0.00517487899187723,1.10767295771652,1.00471562331256,7.00397413672268,-14.3766854816504,-14.1515682031554,NA,0.382633128476989,0.976146772370792
"cor526","divestment",-10.8335106186854,2.33981950417496,0.980559154552231,-2.12782101323008,0.508529485143199,-0.105755643191256,1.84188796555741,0.00214980832889091,1.08366886757163,1.00763985927079,8.41670965283791,-13.8674498978835,-13.7956938873782,NA,0.375575582690741,0.949163794774686
"cor527","adulterers",-12.3385445308511,0.372886897471767,0.20117370974062,-1.70056606834228,0.351906826876211,0.0738348389982587,0.501643299921356,0.00721698430385602,6.36293395587964,1.35007985824085,5.54517744447956,-15.0676487599051,-14.88296361918,NA,0.253907448365294,0.79617277688851
"cor528","antarctica",-9.4625054987105,0.666560093394919,1.01503456705768,-1.44051705107401,0.654125521336191,0.00722376676074456,1.75095299196535,0.010394813668197,1.5107144224799,1.05434884845638,10.0062697471792,-12.4910153089705,-12.5641831182858,NA,0.481745069989966,0.987145124223092
"cor529","carnegie",-9.56252530618872,0.259255386853213,0.609378632139971,-1.81677356192257,0.439407540064733,0.112512117737378,1.82579809301398,0.00538056133266299,1.27721611007938,1.02988232786036,9.53010233789137,-12.6563007721119,-12.6966730254036,NA,0.379499007487717,0.960099052375664
"cor530","aquatic",-10.165185413986,0.115153778048758,0.764509631089807,-1.46551943693664,0.547810545785781,-0.0977035151669001,1.98818555732418,0.00269981033060309,1.7967070738832,1.09645409292179,8.94676537486763,-13.3473593452684,-13.3740770724184,NA,0.538994884139327,0.964201878647467
"cor531","barre",-9.28602415371709,1.15798370024893,0.888068250726923,-1.43731073405109,0.755505013412282,-0.202278752228263,2.27019582990613,0.00341188397912854,1.70233968931438,1.06999751677025,9.35763905899706,-13.2000448379884,-13.2015526756807,NA,0.507012832618984,0.967984154675555
"cor532","boots",-8.92680680368396,1.42470612842559,0.548947343718228,-1.9138006567008,0.444902858503616,-0.108166739581546,1.51094007721994,0.00461039560155923,1.60376386037427,1.12080008253272,10.2690677269454,-11.7816982110138,-11.7757792311358,NA,0.271884997592653,0.985956761836787
"cor533","badass",-11.2843011825476,0.227588926769147,0.454657186515183,-1.24118161046193,0.40613694356555,-0.009494584058088,1.39087736229367,0.00475959283352472,1.66945435086866,1.12808314205431,8.71637186527662,-13.2995668591681,-13.3746826398668,NA,0.213080346495723,0.916259150666186
"cor534","altaffer",-10.0693658928628,2.86695534134726,1.13501758689391,-3.04702084855083,0.40305091631403,0.0619856125161483,0.665653873525977,0.00543125143307387,1.13569279497971,1.00604917506845,8.43315919580623,-13.8747525773675,-13.7841416274079,NA,0.18572107097308,0.962516343557842
"cor535","cif",-11.2387978789382,1.87744242206982,0.77937362246525,-2.44230721610052,0.396349268328433,-0.178428376263969,1.5759981428633,0.00923346833111781,1.24910723119174,1.02035053238618,6.82328612235569,-14.7311801689344,-14.5373743832651,NA,0.1078414505043,0.928973948011846
"cor536","dissipating",-12.5490305637069,0.569262285649098,0.289142647807012,-1.48261362947086,0.287639221615592,0.0786778303834903,0.292204073497422,0.0147330577773792,3.23366933775358,1.1060823972984,6.96508034560141,-14.7074306200355,-14.6030535945446,NA,0.168151565243004,0.736096270232955
"cor537","alami",-11.1771885304861,-0.100913483210066,0.726969136746828,-1.49532364163266,0.506775704520504,-0.467775390045825,0.573581910770711,0.00446508189997539,1.7187552450407,1.02380488210432,5.37989735354046,-14.6569990982098,-14.4251279362054,NA,-0.403462327023736,0.967507559526586
"cor538","capacitor",-11.8223419542684,0.783353451932938,0.405146510587758,-1.14022273050724,0.643243152083405,0.444436100882897,1.57212361259343,0.00498360355623925,1.68541462467969,1.01413981172475,5.97635090929793,-14.8791348429124,-14.6435413178044,NA,0.72240415465765,0.924055636353623
"cor539","badet",-11.7598723262216,-0.581415425985483,0.819163737828532,-1.61009482588243,0.215470428655316,-0.224286167196726,0.819713281837265,0.00216025407418254,1.34455596168585,1.06350773406517,4.94875989037817,-14.5014536009282,-14.2759169606988,NA,-0.508887471442124,0.977546489207454
"cor540","coma",-9.3729129693479,0.845855332377872,0.791436914749192,-1.65903537575726,0.610716156745433,-0.140816539399592,1.73655585818062,0.00150660109364537,1.41710794750061,1.02173820868549,9.4744723039677,-12.8397390116821,-12.825916751836,NA,0.608147315974153,0.97306066426514
"cor541","dut",-11.0601564867737,0.667993411585852,0.291122859031468,-2.28103304277333,0.369267397582666,-0.333008211033728,1.17792942398291,0.00633509443817572,5.60434997315038,1.03772799904043,6.42324696353352,-14.7555404724491,-14.6500396781348,NA,-0.0301492041282605,0.722012798845051
"cor542","atsushi",-11.8303506163636,0.599259530047012,0.302846227716567,-1.13478882638899,0.625701150500399,0.276803364691308,0.832403920881594,0.00779939726870278,1.56979359497458,1.12339687705306,6.20657592672493,-14.8586282768563,-14.6607226924871,NA,0.477370757410849,0.819671090605623
"cor543","damaged",-8.70494658637296,1.53768690169195,0.481481625274758,-0.853719977817105,0.683802078967674,-0.0706166773955649,1.4348678339913,0.00369343505805831,1.37736517754403,1.03994120563981,11.6330258135818,-10.4500007321225,-10.4030079295051,NA,0.655587714655001,0.997588556071784
"cor544","bloomberg",-7.83001123797672,-1.53077674532106,0.493732223791179,0.108826152094493,0.861099645794394,0.00413307041441881,1.02371712292767,0.00518823878420633,1.76444683703486,1.2206536699575,12.8964184057739,-9.2085764377373,-9.34788672507742,NA,0.812605219270165,0.999470291353098
"cor545","chalmette",-12.7381429317156,-0.0122258383966497,0.282798403034969,-1.74847325232486,-0.0752625088651931,0.106602457234053,0.487652724809351,0.00291910543961074,2.53062985219661,1.72936395275937,4.96284463025991,-14.8487850728442,-14.6768696548649,NA,-0.151088875156335,0.794745709225982
