word,mu,scale,A,B,C,theta,jump,maxRhat,medianRhat,lastRhats,divergent,total.freq,median.daily.p,mean.daily.p,sd.daily.p,freq.acorr,lpcor
migrant/jj,-11.35773522,0.662307133,-1.626810108,0.638193237,-0.152414095,4.3876676,0.888166242,1.007883781,1.00075191,1.005226097,3,10.14073123,-12.15693749,-12.17939452,1.038049942,0.574175909,0.866187634
migrant/nn,-11.73184686,0.616712765,-1.694007613,0.745073305,-0.229099496,2.926306223,1.596481465,1.028625365,1.001343748,1.022191859,0,9.852141625,-12.54589818,-12.56514394,1.114012199,0.609876782,0.867814864
migrants/nns,-9.764018526,0.679195809,-1.685317465,0.736551406,-0.193319371,2.769148919,1.239180644,1.058526124,1.006478312,1.033413397,0,11.81708848,-10.56758395,-10.57148459,1.080298343,0.683325091,0.888858592
migration/nn,-10.85414572,0.450453271,-0.541462185,0.729292535,-0.099555035,1.725269489,1.333649746,1.008620836,1.000837424,1.00618526,0,10.89183845,-11.10499156,-11.14160603,0.675814104,0.527236265,0.966064772
miguel/nnp,-11.92601026,0.577810104,0.379814541,0.612947757,-0.06992569,2.82629016,1.000250774,1.031816264,1.000714771,1.031816264,0,10.26712321,-11.78138007,-11.7423945,0.750815574,0.45867803,0.982030278
mika/nnp,-13.81449722,0.649487247,0.542790601,0.642731514,-0.221817889,1.925118359,2.609455897,2.669086619,1.000331432,1.027334512,69,8.821289805,-13.62501674,-13.51200336,1.101915985,0.713908508,0.963179891
mike/nn,-14.25112929,0.436773146,1.485469544,0.901797216,-0.106896368,0.64740659,2.379128499,2.554086312,1.000261502,1.00966656,90,8.891786636,-13.77237784,-13.59262337,1.150041231,0.578982661,0.905741327
mike/nnp,-8.947348267,0.191903904,0.221623061,0.747300608,-0.098427112,2.397361343,0.830459976,1.020960605,1.004001827,1.011126438,0,12.98143325,-8.849944571,-8.828505493,0.267934546,0.622891276,0.970139891
mikhail/nnp,-12.76673047,0.66919538,-0.216105564,0.585312437,-0.080745562,3.590603596,0.807601928,1.004245019,1.000042198,1.002065208,1,9.269175158,-12.8815014,-12.91363327,0.901515573,0.552960674,0.967118608
milan/nn,-14.74543887,0.665588334,4.201773801,0.942428517,-0.148341833,1.556065098,1.960250522,3.763987922,1.109122271,1.478318598,144,10.58073398,-10.74941425,-11.04495627,1.710884177,0.817827486,0.865315729
milan/nnp,-11.96335406,0.490717754,0.502593808,0.838683285,-0.058590841,0.016588961,1.755732004,1.498840099,1.002752412,1.044943993,68,10.46752213,-11.71712049,-11.72760473,0.920071904,0.488555549,0.981451411
mild/jj,-11.36668357,0.298428193,-0.357558067,0.685499854,-0.077809886,2.543927623,2.207043637,1.013341139,1.000246129,1.013341139,0,10.371176,-11.54189818,-11.55465068,0.508597006,0.552398744,0.945586863
mildly/rb,-12.9613761,0.341233836,0.128601166,0.617470752,-0.075475514,1.353305137,2.098880483,3.878349838,1.022824809,3.878349838,0,8.948845729,-12.91877542,-12.96285844,0.527269446,0.244029248,0.873123606
mileage/nn,-13.03889711,0.421109465,0.02967358,0.536322345,-0.098128846,1.864886871,2.708970225,1.01214138,1.00003778,1.01128134,0,9.046762058,-13.05329955,-13.05036504,0.766566259,0.421817475,0.949808343
mile/jj,-11.21762925,0.360523725,-0.443113452,0.584314852,-0.040662071,3.996511455,0.990996747,1.004366897,1.000299042,1.0018845,0,10.45357235,-11.47599303,-11.4444455,0.489440632,0.476425533,0.950298236
mile/nn,-10.51127602,0.303220058,-0.390199147,0.58546435,-0.053888465,3.969442439,1.561577267,1.014247106,1.000562411,1.011220867,0,11.152558,-10.71271045,-10.70154646,0.414178369,0.48451981,0.954722035
mile/nnp,-12.38030199,0.668765033,-0.293549315,0.611306473,-0.142049346,1.641711069,1.482821992,1.071095144,1.004492132,1.071095144,0,9.708992195,-12.57085514,-12.53238298,0.933141178,0.300957889,0.98062774
miles/nnp,-12.00196635,0.715329237,0.489041627,0.668750612,-0.151834856,1.669804295,0.597610255,1.009189081,1.000444241,1.004517726,0,10.40713749,-11.75355636,-11.76234529,0.873814286,0.382214341,0.977117799
miles/nns,-8.80227453,0.219632217,-0.398749311,0.694489237,-0.014283191,2.960725483,0.812177281,1.039391587,1.005695018,1.015380564,0,12.8388911,-9.009581301,-8.993229804,0.317239852,0.658836036,0.930870054
milestone/nn,-11.30799256,0.313875219,-0.068004095,0.526647969,-0.017003311,2.975341637,1.360793194,1.003821926,1.00000575,1.003821926,0,10.51880832,-11.34647789,-11.35310989,0.41233309,0.367217407,0.984089545
miley/nnp,-12.4456529,0.983409554,-0.513438513,0.639934199,0.027085256,1.421487965,1.38466413,1.006211055,1.000546438,1.006211055,0,9.899178281,-12.78866705,-12.7121374,1.397562968,0.394365611,0.986166473
milford/nnp,-13.03998527,0.409971674,-0.630936009,0.638829609,0.282014347,-0.833936561,3.081576313,1.250931311,1.031985286,1.250931311,0,8.797397374,-13.42461344,-13.39492237,1.019957819,0.12885147,0.960733169
militant/jj,-10.86334466,0.434694144,-1.089877354,0.581358622,-0.056272933,3.333483733,0.787573989,1.004490398,1.00005234,1.004490398,0,10.5714964,-11.39356074,-11.41508285,0.640691935,0.579365272,0.858804833
militant/nn,-11.31923077,0.494120015,-0.867908314,0.627944354,-0.081218264,1.871967258,1.054252176,1.015165809,1.000361949,1.013857042,0,10.23541376,-11.7515477,-11.77067322,0.701318577,0.463145908,0.918628336
military/jj,-8.384239073,0.223368761,0.167718337,0.639897213,-0.052184392,3.423545912,1.983484486,1.06692364,1.012766995,1.06692364,0,13.52337056,-8.282702048,-8.293361047,0.300526705,0.59127362,0.986564089
military/nn,-10.7383818,0.329225315,0.199553598,0.611845037,-0.054850508,2.885202472,2.068110823,1.013707591,1.001127306,1.013707591,0,11.24081486,-10.63142642,-10.63272247,0.454114606,0.528277599,0.987643629
military/nnp,-11.9775054,0.415381176,0.744266786,0.486172721,-0.052132566,3.609488844,0.675706682,1.002557089,1.000030031,1.002557089,2,10.26548829,-11.59535276,-11.62811847,0.554930108,0.404743635,0.902075167
militia/nn,-11.84529582,0.630354214,-0.139066273,0.67689344,-0.132515982,3.942066036,0.584666667,1.464933689,1.057923908,1.384899294,0,10.19275587,-11.91269071,-11.9404429,0.871210115,0.559103169,0.977717722
militias/nn,-12.32301781,0.601019574,-0.239355419,0.657978673,-0.21655959,3.252563126,0.949892828,1.010407011,1.000416172,1.010407011,0,9.628853319,-12.44859565,-12.48050373,0.831635592,0.508080934,0.973517333
militias/nns,-12.96509445,0.626403692,0.026231025,0.637214406,-0.106945995,2.510713303,0.844518787,1.243913618,1.000253374,1.007951133,112,9.12858787,-12.94633388,-12.99400385,0.883458021,0.481470153,0.966341712
milk/nn,-11.4224051,0.564465453,0.194336015,0.577851954,-0.04247393,1.730303339,1.18227131,1.031537248,1.002046664,1.031537248,0,10.72476406,-11.34797166,-11.3279238,0.734097772,0.456240583,0.991449606
milk/nnp,-13.40140516,0.88148357,-0.178205609,0.557174307,-0.031856347,0.408880426,0.594811561,1.607466081,1.03624505,1.607466081,123,8.757469141,-13.53059044,-13.47347438,0.96276173,0.320518822,0.967575734
milky/nnp,-12.69333785,0.71328069,0.297412204,0.67996138,0.040909515,1.578450721,1.696938263,1.014863007,1.000716246,1.014738262,0,9.875396672,-12.54527174,-12.53665063,1.144340928,0.524650676,0.982989874
miller/nnp,-9.584942933,0.349927926,-0.1978934,0.505315224,-0.021392794,1.930266064,1.930777284,1.02326758,1.003174494,1.019897373,0,12.22631635,-9.706450031,-9.674097933,0.459541371,0.387437635,0.991427197
million/cd,-7.066473365,0.157989967,-0.237626044,0.569179041,0.032362278,3.736905359,0.774857158,1.046197023,1.007892968,1.013429139,0,14.63466685,-7.186062182,-7.187755744,0.205698092,0.613147446,0.942915381
million/nnp,-11.85477246,0.573473728,-0.006154354,0.543025804,0.006339651,1.470201161,0.480184435,1.00600122,1.000110422,1.00600122,0,10.18210365,-11.86714764,-11.82788452,0.651317479,0.342125829,0.987041269
millions/nnp,-13.46413403,0.856945303,0.074668627,0.873868401,-0.174500008,0.759724951,0.218585794,1.00920778,1.000280393,1.00920778,1,9.341544058,-13.31601244,-13.19208728,1.115226666,0.658358446,0.966565243
millions/nns,-9.014569414,0.150776177,-0.27170596,0.674701296,0.067164229,2.203197831,0.461410195,1.007193465,1.00043772,1.001506714,0,12.68213911,-9.133123913,-9.144623424,0.214903588,0.62863232,0.926640923
mill/nn,-12.53052302,0.508313977,0.288026953,0.848763888,-0.171167113,-0.686175066,0.592280695,1.005567331,0.999989196,1.005567331,0,9.512073268,-12.41124951,-12.41023218,0.529709769,0.339382608,0.95170663
mill/nnp,-12.555879,0.818755718,0.336340865,0.588516007,-0.032522676,1.004405929,0.370388573,1.010427744,1.000109557,1.010427744,0,9.881293067,-12.38392286,-12.3327058,0.87802702,0.426905581,0.983345964
millsap/nnp,-13.10014928,0.967319543,-0.491958704,0.72534613,-0.153261757,2.42918522,0.877779195,1.011494239,1.000644957,1.003919671,0,9.112948026,-13.22273595,-13.16480617,1.313257568,0.483325069,0.981959879
mills/nnp,-11.73482065,0.527825961,0.313873128,0.65841281,-0.089908548,1.63247822,1.587233002,1.010140032,1.000411499,1.010140032,0,10.46936938,-11.63931139,-11.58261008,0.74425589,0.450098253,0.987739003
mills/nns,-13.14399463,0.59007246,-0.047810378,0.533208142,-0.119908524,2.134522225,1.015822053,1.060688261,1.002198784,1.060688261,365,8.835501457,-13.19683397,-13.25185416,0.835217455,0.280198623,0.957869954
milner/nnp,-13.74912544,0.808511235,0.505693789,0.616907122,-0.022334185,-0.040151964,1.714521973,1.137632573,1.006734271,1.134549859,0,8.869819953,-13.66264736,-13.49886483,1.283694549,0.460270156,0.985498058
milo/nnp,-13.70160083,0.689997916,0.859437055,0.827368618,-0.094657095,0.790817505,1.850235314,1.974814276,1.000462202,1.023940193,220,9.447702361,-13.4137026,-13.22982056,1.319460181,0.633258735,0.968408209
milos/nnp,-14.11106642,0.919258766,0.231780488,0.912345707,-0.31859583,1.299909901,0.165095681,1.05003641,1.000964197,1.05003641,0,8.931419805,-13.74540135,-13.53469302,1.280642861,0.535549765,0.970043616
milton/nnp,-13.08729737,0.724587405,0.277540402,0.534675056,-0.060093047,1.238297239,0.245068598,1.116608851,1.009765032,1.116608851,0,9.108418382,-12.96333623,-12.96855034,0.830557021,0.288712433,0.965503137
milwaukee/nn,-15.50639893,0.650670074,4.697428755,0.959609435,-0.112154629,0.963395277,2.528080016,1.574496294,1.000673928,1.016284541,66,10.68386692,-11.90398396,-12.27908809,2.316291035,0.708313867,0.850460787
mimic/vb,-12.99328173,0.367507356,0.1759114,0.594957582,0.111056258,1.670043653,1.264544263,1.525230574,1.001850469,1.013362429,24,8.983565234,-12.95113948,-12.97245972,0.624938018,0.255666391,0.923019872
minaj/nnp,-13.16625148,0.845893296,0.113157935,0.732246572,-0.126337884,0.917301079,1.644331601,1.012666668,1.000120383,1.006730976,0,9.453757028,-13.23852911,-13.0894058,1.317732413,0.354834173,0.989528008
mina/nnp,-14.1828282,1.026386883,0.216876681,0.832331634,-0.132334257,0.659289754,0.223499872,1.939381037,1.001743861,1.539842623,2763,8.753687227,-14.08264139,-13.78454343,1.232010224,0.64639696,0.971291419
mindanao/nnp,-13.48228364,0.950980711,0.052166531,0.816270871,-0.31173079,1.170964591,0.97030154,1.610574578,1.000316439,1.014763994,111,8.926118971,-13.32392975,-13.26048085,1.313071994,0.55225676,0.986351707
minded/jj,-12.93723247,0.250862935,-0.014158427,0.730149516,-0.191382836,0.932584311,1.440369167,1.551448233,1.013444229,1.300026273,451,8.899730795,-12.96009566,-13.01772763,0.547164641,0.179436921,0.883954396
minded/vbd,-12.16703989,0.208366993,-0.211040304,0.630627682,-0.142177489,1.628485966,1.965555121,1.059143966,1.002612718,1.059143966,0,9.568783751,-12.26749481,-12.30533364,0.421107425,0.261345077,0.90885621
minded/vbn,-12.3597932,0.234180743,-0.074518267,0.4698005,-0.068951542,1.937520327,2.465184044,2.78778297,1.000102693,1.015662728,40,9.459073694,-12.41062132,-12.42617221,0.443062735,0.200444696,0.93299936
mindful/jj,-12.97359008,0.319403787,0.171308017,0.323109157,0.079147161,1.665932561,2.258956055,1.017734614,1.000302344,1.017734614,0,8.998878325,-12.91712118,-12.95376783,0.598108942,0.146741371,0.931424633
mind/nn,-9.298103431,0.10708478,0.090080277,0.793084385,-0.212811896,1.385170825,0.303001028,1.005016981,0.999949649,1.005016981,0,12.52961522,-9.253561486,-9.26242074,0.142470725,0.457376112,0.967589953
mind/nnp,-11.96273812,0.348404004,-0.521690844,0.63021308,-0.050636225,2.556946728,2.23679383,1.005133521,1.00017516,1.005133521,0,9.725854985,-12.24813545,-12.24365626,0.597171185,0.458877899,0.924520637
mindset/nn,-11.80867092,0.249037109,0.043329881,0.405888321,0.032850323,2.623414079,1.884683516,1.077948622,1.000692185,1.077948622,0,10.03144092,-11.78809759,-11.79915788,0.351055916,0.248930757,0.967625417
minds/nns,-10.71403433,0.185389334,-0.211650422,0.755072932,-0.078315379,0.762081534,0.427417553,1.013404057,1.000001944,1.013404057,0,10.99334496,-10.82215699,-10.82884352,0.249304406,0.374515406,0.938277169
mind/vb,-11.51514122,0.129462098,0.018147699,1.023343286,-0.176777872,-0.111335677,1.219915705,1.107080108,1.009689069,1.107080108,247,10.29089052,-11.50611818,-11.52001555,0.25650425,0.195382302,0.924425301
mindy/nnp,-13.73162584,0.538640316,0.75653813,0.694118777,-0.097628193,0.426753465,2.39748403,1.168624959,1.002827844,1.075332545,105,9.014690385,-13.43872768,-13.39479128,1.138872747,0.249026612,0.961516293
mine/jj,-12.99605834,0.495869654,-0.074337872,0.447968744,0.042409047,1.149077047,1.416591447,1.782704801,1.017860382,1.782704801,0,8.942330199,-13.06585445,-13.09024703,0.708148158,0.163497819,0.950531791
mine/nn,-11.00533868,0.307692581,-0.133981976,0.312483701,0.041153905,2.160235297,2.93575562,1.003461615,0.999952785,1.003461615,0,10.87187725,-11.08726817,-11.04036574,0.455578953,0.286531818,0.991689858
mine/nnp,-12.71529112,0.645630837,-0.547441988,0.561418048,0.039108681,1.243863627,1.106387741,1.028827835,1.000999628,1.028827835,0,9.164715194,-13.04267416,-13.0302962,0.900607522,0.391154718,0.956827491
minerals/nns,-12.83759086,0.444340908,0.150840134,0.695183924,0.071279679,0.757862611,1.932155872,1.037822412,1.001462042,1.037330906,0,9.36777138,-12.76864976,-12.81197189,0.889241523,0.585537602,0.963976875
miners/nns,-12.32935085,0.62263633,0.293441905,0.625240538,-0.047479869,0.592823063,1.625502785,1.04129102,1.003305962,1.040301233,0,10.03183679,-12.20405388,-12.21499409,0.961113833,0.317826589,0.980838633
mines/nns,-12.03044812,0.453458638,-0.604261457,0.772235307,-0.097027841,-0.025166599,1.50666228,1.535820074,1.003168223,1.080370476,10,9.708445431,-12.35008819,-12.37568552,0.766646057,0.279322939,0.95101317
mine/vb,-13.41523644,0.440130417,0.700361487,0.7026163,-0.176693802,0.492801493,1.227373394,1.176595898,1.009892851,1.176595898,0,8.89439599,-13.14274595,-13.13697172,0.749342002,0.389064013,0.911993596
miniature/nn,-13.12648168,0.363367923,0.303665952,0.634324656,-0.025202617,1.049480855,1.638831775,1.019579694,1.000850297,1.019579694,0,8.947155771,-12.96480444,-13.04725976,0.702450206,0.329940998,0.928470259
minicamp/nn,-14.00153351,0.571855539,0.543462685,0.896606028,-0.295623148,3.050271147,2.657782305,1.283497077,1.001306858,1.015883171,239,8.779095811,-13.72207147,-13.49677052,1.271335082,0.722417563,0.961714937
mini/jj,-12.86697555,0.393172401,0.043372975,0.571549916,-0.090552914,1.470100266,1.314934439,1.019227038,1.000643126,1.016680554,3,9.042394981,-12.85864628,-12.90616952,0.600598994,0.243010074,0.930405967
minimal/jj,-11.57713965,0.214034042,0.156162403,0.608124362,-0.004603514,1.381987579,1.844570203,3.447322909,1.018358264,3.447322909,0,10.31340938,-11.50071623,-11.52213764,0.304755829,0.320475712,0.939230072
minimize/vb,-11.8866715,0.299758933,0.055672104,0.55326503,0.012588037,1.941303453,1.660098975,2.881584446,1.01656971,2.881584446,0,9.98432994,-11.86641669,-11.89479472,0.406682405,0.22592111,0.959479728
minimum/jj,-10.59188187,0.341381526,-0.432750084,0.593625629,-0.107787623,1.966845622,2.160015728,1.024409552,1.001165794,1.021965317,0,11.15153944,-10.83557612,-10.79107392,0.507548758,0.504299043,0.964513996
minimum/nn,-10.91633955,0.294318641,-0.322077418,0.590759354,-0.106037874,2.704835327,2.953047128,1.008499655,1.000178384,1.008499655,0,10.85828721,-11.09117575,-11.0587213,0.456573996,0.532965466,0.970263808
mining/nn,-11.29082903,0.500759528,0.16354389,0.369715937,-0.02661253,3.736389311,2.455014705,1.016585299,1.000134177,1.016585299,0,10.77941452,-11.22158528,-11.2194908,0.606773661,0.156931175,0.990846923
mining/vbg,-12.94962868,0.50569963,0.186668481,0.41661702,-0.039604174,3.155298891,2.19718456,1.006593609,1.000030625,1.006593609,0,9.121836973,-12.88361523,-12.92806006,0.748134346,0.181941709,0.951094959
mini/nn,-11.6054447,0.358751006,0.107737002,0.590111428,-0.114091838,1.558794759,1.528809752,4.648130594,1.04954031,4.648130594,0,10.33526997,-11.55564385,-11.54509606,0.448577608,0.285170345,0.982304603
mini/nnp,-12.69811428,0.724922146,0.832378405,0.529259488,-0.162798797,3.773891212,0.992485822,1.023541793,1.001570397,1.021160745,0,9.84697011,-12.29831271,-12.31991867,0.922293663,0.286555844,0.949987122
minister/nn,-9.131459239,0.263222112,-0.030334655,0.730079579,-0.108878527,2.654425137,1.866535802,1.061373224,1.011240533,1.057956721,0,12.70754163,-9.137166746,-9.148388,0.386282923,0.608136146,0.999175194
minister/nnp,-8.50589067,0.242982702,-0.195114295,0.764751249,-0.099886197,2.135824132,1.498432017,1.037578174,1.018373351,1.02936754,0,13.24658255,-8.587340082,-8.602335786,0.360073621,0.591517295,0.987373995
ministry/nn,-10.23142762,0.405142978,-0.156057577,0.644587198,-0.114764771,0.955204353,0.502001989,1.006025346,1.000315547,1.000911693,0,11.55364505,-10.30375955,-10.31224154,0.435704388,0.376899937,0.992533317
ministry/nnp,-10.05144925,0.305297825,-0.132412616,0.53225343,-0.070938451,3.161954591,2.857484105,1.021577776,1.001721349,1.017752979,0,11.75305985,-10.09476023,-10.10525247,0.412248143,0.456767486,0.993834032
minivan/nn,-13.2531814,0.91621654,-0.268208745,0.437005698,-0.02437758,3.232125986,1.295034064,1.015452336,1.000183727,1.015452336,0,9.018816604,-13.44031516,-13.40191321,1.09728977,0.155755215,0.980572434
minnesota/fw,-13.73576933,0.559197676,1.872174241,0.936037982,-0.231258012,1.284095801,1.597096335,2.822846964,1.00110537,1.024236365,140,9.189116736,-12.03319531,-12.00570782,1.123943319,0.809747762,0.947634518
minnesota/jj,-14.61286239,0.57375037,3.493385239,0.962826585,-0.136431424,0.667895675,2.842769146,1.024790946,1.001072837,1.024790946,0,10.94452369,-13.30053594,-12.54158827,2.130147503,0.792033358,0.884285753
minnesota/nn,-14.86778751,0.532309085,4.219997034,0.968998212,-0.073138361,0.836086559,3.536045533,2.347961189,1.001997677,1.044178266,27,11.42486991,-13.68443728,-12.48652395,2.441722874,0.763730358,0.873930341
min/nn,-12.41872277,0.326921086,-0.230124877,0.895910966,-0.069915156,-1.861160126,3.244032018,2.49002806,1.02666488,1.108735729,116,9.679280936,-12.56663004,-12.58075859,1.050195651,0.029798942,0.986839357
